movie_id,title,avg_rating,release_year,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating_norm,rating_discreto,release_year_categoria,cluster
176,Aliens (1986),3.9471830985915495,1986.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.8130160271976689,2,0,2
177,"Good, The Bad and The Ugly, The (1966)",3.8613138686131387,1966.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7893279637553486,2,0,1
178,12 Angry Men (1957),4.344,1957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9224827586206897,2,0,1
179,"Clockwork Orange, A (1971)",3.909502262443439,1971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8026213137775003,2,0,2
180,Apocalypse Now (1979),4.04524886877828,1979.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8400686534560774,2,0,1
181,Return of the Jedi (1983),4.007889546351085,1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.8297626334761613,2,2,2
182,GoodFellas (1990),3.9513274336283186,1990.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8141592920353983,2,0,1
183,Alien (1979),4.034364261168385,1979.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.8370660030809337,2,0,2
184,Army of Darkness (1993),3.4310344827586206,1993.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6706302021403091,1,1,2
185,Psycho (1960),4.100418410041841,1960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.8552878372529217,2,0,1
186,"Blues Brothers, The (1980)",3.8366533864541834,1980.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.782525072125292,2,0,0
187,"Godfather: Part II, The (1974)",4.186602870813397,1974.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8790628609140406,2,0,1
188,Full Metal Jacket (1987),3.6823529411764704,1987.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7399594320486814,2,0,1
189,"Grand Day Out, A (1992)",4.106060606060606,1992.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8568443051201672,2,0,3
190,Henry V (1989),4.137096774193548,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8654060066740822,2,0,1
191,Amadeus (1984),4.163043478260869,1984.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.8725637181409295,2,0,1
192,Raging Bull (1980),4.120689655172414,1980.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8608799048751486,2,0,1
193,"Right Stuff, The (1983)",3.917197452229299,1983.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.80474412475291,2,0,1
194,"Sting, The (1973)",4.058091286307054,1973.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8436113893260838,2,0,0
195,"Terminator, The (1984)",3.9335548172757475,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8092565013174476,2,0,2
196,Dead Poets Society (1989),3.9163346613545817,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.804506113477126,2,0,1
197,"Graduate, The (1967)",4.104602510460251,1967.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8564420718511038,2,0,1
198,Nikita (La Femme Nikita) (1990),4.0078740157480315,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8297583491718706,2,0,1
199,"Bridge on the River Kwai, The (1957)",4.175757575757576,1957.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8760710553814003,2,0,1
200,"Shining, The (1980)",3.825242718446602,1980.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7793773016404418,2,0,1
201,Evil Dead II (1987),3.5168539325842696,1987.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.694304533126695,1,0,2
202,Groundhog Day (1993),3.7642857142857142,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7625615763546797,2,1,0
203,Unforgiven (1992),3.868131868131868,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7912087912087912,2,0,1
204,Back to the Future (1985),3.834285714285714,1985.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7818719211822659,2,0,0
205,Patton (1970),3.9926470588235294,1970.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8255578093306287,2,0,1
206,Akira (1988),3.38,1988.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.656551724137931,1,0,2
207,Cyrano de Bergerac (1990),3.8181818181818183,1990.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7774294670846394,2,0,1
208,Young Frankenstein (1974),3.945,1974.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8124137931034482,2,0,0
209,This Is Spinal Tap (1984),3.905759162303665,1984.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8015887344285971,2,0,0
210,Indiana Jones and the Last Crusade (1989),3.930513595166163,1989.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808417543494114,2,0,2
211,M*A*S*H (1970),3.912621359223301,1970.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8034817542684968,2,0,0
212,"Unbearable Lightness of Being, The (1988)",3.4565217391304346,1988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6776611694152923,1,0,1
213,"Room with a View, A (1986)",3.985074626865672,1986.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8234688625836336,2,0,1
214,Pink Floyd - The Wall (1982),3.3508771929824563,1982.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.648517846339988,1,0,1
215,Field of Dreams (1989),3.69811320754717,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7443070917371503,2,0,1
216,When Harry Met Sally... (1989),3.910344827586207,1989.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8028537455410226,2,0,0
217,Bram Stoker's Dracula (1992),3.158333333333333,1992.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5954022988505747,1,0,1
218,Cape Fear (1991),3.456140350877193,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.677555958862674,1,0,1
219,"Nightmare on Elm Street, A (1984)",3.171171171171171,1984.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5989437713575645,1,0,1
220,"Mirror Has Two Faces, The (1996)",3.3636363636363638,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.652037617554859,1,2,0
221,Breaking the Waves (1996),3.72972972972973,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7530288909599255,2,2,1
222,Star Trek: First Contact (1996),3.66027397260274,1996.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7338686820973076,2,2,2
223,Sling Blade (1996),4.198529411764706,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8823529411764705,2,2,1
224,Ridicule (1996),3.7045454545454546,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7460815047021944,2,2,1
225,101 Dalmatians (1996),2.908256880733945,1996.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5264156912369503,0,2,0
226,Die Hard 2 (1990),3.355421686746988,1990.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6497714997922726,1,0,1
227,Star Trek VI: The Undiscovered Country (1991),3.279503105590062,1991.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6288284429213964,1,0,2
228,Star Trek: The Wrath of Khan (1982),3.8155737704918034,1982.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7767100056529112,2,0,2
229,Star Trek III: The Search for Spock (1984),3.111111111111111,1984.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5823754789272031,1,0,2
230,Star Trek IV: The Voyage Home (1986),3.4472361809045227,1986.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6750996361115924,1,0,2
231,Batman Returns (1992),2.683098591549296,1992.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4643030597377368,0,0,2
232,Young Guns (1988),3.207920792079208,1988.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.609081597814954,1,0,0
233,Under Siege (1992),3.2903225806451615,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631813125695217,1,0,1
234,Jaws (1975),3.775,1975.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7655172413793102,2,0,1
235,Mars Attacks! (1996),2.847926267281106,1996.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5097727633878912,0,2,2
236,Citizen Ruth (1996),3.6222222222222222,1996.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7233716475095785,2,2,0
237,Jerry Maguire (1996),3.7109375,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.747844827586207,2,2,1
238,Raising Arizona (1987),3.875,1987.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793103448275862,2,0,0
239,Sneakers (1992),3.513333333333333,1992.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.6933333333333332,1,0,1
240,Beavis and Butt-head Do America (1996),2.7884615384615383,1996.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4933687002652519,0,2,3
241,"Last of the Mohicans, The (1992)",3.546875,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7025862068965517,2,0,1
242,Kolya (1996),3.9914529914529915,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825228411435308,2,2,0
243,Jungle2Jungle (1997),2.4393939393939394,1997.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39707419017763845,0,2,0
244,Smilla's Sense of Snow (1997),3.1666666666666665,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5977011494252873,1,2,1
245,"Devil's Own, The (1997)",3.1083333333333334,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.5816091954022988,1,2,1
246,Chasing Amy (1997),3.935483870967742,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8097886540600668,2,2,1
247,Turbo: A Power Rangers Movie (1997),1.8,1997.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2206896551724138,0,2,2
248,Grosse Pointe Blank (1997),3.675,1997.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7379310344827587,2,2,0
249,Austin Powers: International Man of Mystery (1997),3.246153846153846,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6196286472148541,1,2,0
250,"Fifth Element, The (1997)",3.4771573604060912,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6833537545947838,1,2,2
251,Shall We Dance? (1996),4.260869565217392,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995502248875563,2,2,0
252,"Lost World: Jurassic Park, The (1997)",2.9430379746835444,1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5360104757747709,0,2,2
253,"Pillow Book, The (1995)",3.6923076923076925,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7427055702917772,2,2,1
254,Batman & Robin (1997),2.4516129032258065,1997.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.40044493882091214,0,2,2
255,My Best Friend's Wedding (1997),3.36046511627907,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6511627906976745,1,2,0
256,When the Cats Away (Chacun cherche son chat) (1996),3.5625,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7068965517241379,2,2,0
257,Men in Black (1997),3.745874587458746,1997.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7574826448162056,2,2,2
258,Contact (1997),3.8035363457760316,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7733893367658019,2,2,1
259,George of the Jungle (1997),2.685185185185185,1997.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46487867177522346,0,2,0
260,Event Horizon (1997),2.574803149606299,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4344284550638067,0,2,2
261,Air Bud (1997),2.558139534883721,1997.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429831595829992,0,2,0
262,In the Company of Men (1997),3.712121212121212,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.748171368861024,2,2,1
263,Steel (1997),2.1578947368421053,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3194192377495463,0,2,1
264,Mimic (1997),2.742574257425743,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4807101399795153,0,2,2
265,"Hunt for Red October, The (1990)",3.8634361233480177,1990.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7899134133373841,2,0,1
266,Kull the Conqueror (1997),2.7142857142857144,1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4729064039408867,0,2,2
268,Chasing Amy (1997),3.792156862745098,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7702501690331304,2,2,1
269,"Full Monty, The (1997)",3.926984126984127,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8074438970990695,2,2,0
270,Gattaca (1997),3.5955882352941178,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.7160243407707911,2,2,1
271,Starship Troopers (1997),3.2322274881516586,1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6157868932832161,1,2,2
272,Good Will Hunting (1997),4.262626262626263,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9000348310693139,2,2,1
273,Heat (1995),3.569506726457399,1995.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7088294417813515,2,1,1
274,Sabrina (1995),3.5,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.689655172413793,1,1,0
275,Sense and Sensibility (1995),4.0111940298507465,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8306742151312404,2,1,1
276,Leaving Las Vegas (1995),3.697986577181208,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7442721592224021,2,1,1
277,Restoration (1995),3.464788732394366,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6799417192812044,1,1,1
278,Bed of Roses (1996),3.2333333333333334,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6160919540229886,1,2,1
279,Once Upon a Time... When We Were Colored (1995),3.2857142857142856,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6305418719211823,1,1,1
280,Up Close and Personal (1996),3.1882352941176473,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6036511156186614,1,2,1
281,"River Wild, The (1994)",3.143835616438356,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.59140292867265,1,1,1
282,"Time to Kill, A (1996)",3.685344827586207,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7407847800237811,2,2,1
283,Emma (1996),3.7175141242937855,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7496590687706993,2,2,1
284,Tin Cup (1996),3.160621761658031,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5960335894229052,1,2,0
285,Secrets & Lies (1996),4.265432098765432,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9008088548318433,2,2,1
286,"English Patient, The (1996)",3.656964656964657,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.732955767438526,2,2,1
287,Marvin's Room (1996),3.58974358974359,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7144120247568524,2,2,1
288,Scream (1996),3.4414225941422596,1996.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.673495888039244,1,2,1
289,Evita (1996),2.9806949806949805,1996.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5463986153641326,0,2,1
290,Fierce Creatures (1997),3.1145833333333335,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,1,2,0
291,Absolute Power (1997),3.37007874015748,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6538148248710289,1,2,1
292,Rosewood (1997),3.6666666666666665,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7356321839080459,2,2,1
293,Donnie Brasco (1997),3.802721088435374,1997.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7731644381890687,2,2,1
294,Liar Liar (1997),3.156701030927835,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5949520085318165,1,2,0
295,Breakdown (1997),3.4025974025974026,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6627854903716973,1,2,1
296,"Promesse, La (1996)",3.3333333333333335,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6436781609195402,1,2,1
297,Ulee's Gold (1997),3.96,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8165517241379311,2,2,1
298,Face/Off (1997),3.768041237113402,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7635975826519729,2,2,2
299,Hoodlum (1997),2.9315068493150687,1997.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.5328294756731223,0,2,1
300,Air Force One (1997),3.6310904872389793,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7258180654452356,2,2,1
301,In & Out (1997),3.3043478260869565,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6356821589205397,1,2,0
302,L.A. Confidential (1997),4.161616161616162,1997.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.8721699756182516,2,2,1
303,Ulee's Gold (1997),3.6865671641791047,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7411219763252702,2,2,1
304,Fly Away Home (1996),3.5369127516778525,1996.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6998380004628558,1,2,2
305,"Ice Storm, The (1997)",3.6436781609195403,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.729290527150218,2,2,1
306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",3.9479166666666665,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8132183908045977,2,2,1
307,"Devil's Advocate, The (1997)",3.515957446808511,1997.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.6940572267057961,1,2,1
308,FairyTale: A True Story (1997),2.966666666666667,1997.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.542528735632184,0,2,1
309,Deceiver (1997),2.857142857142857,1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5123152709359606,0,2,1
310,"Rainmaker, The (1997)",3.6,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7172413793103448,2,2,1
311,"Wings of the Dove, The (1997)",3.68,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.7393103448275863,2,2,1
312,Midnight in the Garden of Good and Evil (1997),3.1625,1997.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.596551724137931,1,2,1
313,Titanic (1997),4.2457142857142856,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8953694581280788,2,2,1
314,3 Ninjas: High Noon At Mega Mountain (1998),1.0,1997.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2
315,Apt Pupil (1998),4.1,1998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8551724137931033,2,2,1
316,As Good As It Gets (1997),4.196428571428571,1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8817733990147781,2,2,0
317,In the Name of the Father (1993),3.911764705882353,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8032454361054767,2,1,1
318,Schindler's List (1993),4.466442953020135,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9562601249710717,2,1,1
319,Everyone Says I Love You (1996),3.2738095238095237,1996.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6272577996715928,1,2,0
320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.05,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8413793103448276,2,2,1
321,Mother (1996),3.1301775147928996,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587635176494593,1,2,0
322,Murder at 1600 (1997),3.0871559633027523,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5757671622904145,1,2,1
323,Dante's Peak (1997),2.933333333333333,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5333333333333332,0,2,1
324,Lost Highway (1997),3.136,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5892413793103448,1,2,1
325,Crash (1996),2.546875,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4267241379310345,0,2,1
326,G.I. Jane (1997),3.36,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6510344827586206,1,2,1
327,Cop Land (1997),3.3771428571428572,1997.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.6557635467980296,1,2,1
328,Conspiracy Theory (1997),3.4237288135593222,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.6686148451198131,1,2,1
329,Desperate Measures (1998),3.3333333333333335,1998.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6436781609195402,1,2,1
330,187 (1997),3.024390243902439,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5584524810765349,1,2,1
331,"Edge, The (1997)",3.5398230088495577,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7006408300274641,1,2,2
332,Kiss the Girls (1997),3.4615384615384617,1997.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6790450928381964,1,2,1
333,"Game, The (1997)",3.593625498007968,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.715482896002198,2,2,1
334,U Turn (1997),3.359375,1997.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6508620689655172,1,2,1
335,How to Be a Player (1997),2.761904761904762,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4860426929392446,0,2,0
336,Playing God (1997),2.627906976744186,1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4490777866880512,0,2,1
337,"House of Yes, The (1997)",3.0,1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5517241379310345,1,2,0
338,Bean (1997),2.659340659340659,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4577491474043198,0,2,0
339,Mad City (1997),3.25531914893617,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6221570066030814,1,2,1
340,Boogie Nights (1997),3.5873015873015874,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7137383689107827,2,2,1
341,Critical Care (1997),3.090909090909091,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5768025078369906,1,2,0
342,"Man Who Knew Too Little, The (1997)",2.923076923076923,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5305039787798408,0,2,0
343,Alien: Resurrection (1997),3.096774193548387,1997.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5784204671857619,1,2,2
344,"Apostle, The (1997)",3.6545454545454548,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7322884012539185,2,2,1
345,Deconstructing Harry (1997),3.4,1997.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6620689655172414,1,2,0
346,Jackie Brown (1997),3.642857142857143,1997.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7290640394088669,2,2,1
347,Wag the Dog (1997),3.510948905109489,1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6926755600302039,1,2,0
348,Desperate Measures (1998),3.2962962962962963,1998.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6334610472541506,1,2,1
349,Hard Rain (1998),2.903225806451613,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.525027808676307,0,2,1
350,Fallen (1998),3.1463414634146343,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5920941968040371,1,2,1
351,"Prophecy II, The (1998)",2.7,1998.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.46896551724137936,0,2,1
352,Spice World (1997),2.1153846153846154,1997.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3076923076923077,0,2,0
353,Deep Rising (1998),2.4285714285714284,1998.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.3940886699507389,0,2,2
